IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.137.50,2053,2053,true,SIN,Asia Pacific,Singapore,111,10.21
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,44,10.21
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,108,10.21
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,7,10.21
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,10.21
8.219.103.126,8080,8080,false,SIN,Asia Pacific,Singapore,24,10.20
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,35,10.20
8.217.85.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,10.20
8.222.202.163,2087,2087,true,SIN,Asia Pacific,Singapore,142,10.20
8.217.251.62,443,443,true,HKG,Asia Pacific,Hong Kong,67,10.19
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,11,10.19
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,4,10.19
47.245.114.163,8080,8080,false,SIN,Asia Pacific,Singapore,4,10.18
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,10.18
8.222.160.176,2087,2087,true,SIN,Asia Pacific,Singapore,73,10.18
8.222.198.105,2095,2095,false,SIN,Asia Pacific,Singapore,8,10.18
47.251.74.226,443,443,true,LAX,North America,Los Angeles,177,10.18
8.222.202.163,2086,2086,false,SIN,Asia Pacific,Singapore,3,10.18
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,8,10.17
8.222.221.90,8080,8080,false,SIN,Asia Pacific,Singapore,8,10.17
8.219.40.37,2096,2096,true,SIN,Asia Pacific,Singapore,79,10.16
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,10.16
8.219.163.195,2095,2095,false,SIN,Asia Pacific,Singapore,15,10.15
8.219.100.155,2083,2083,true,SIN,Asia Pacific,Singapore,130,10.14
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,5,10.14
8.219.167.65,8443,8443,true,SIN,Asia Pacific,Singapore,64,10.14
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,57,10.14
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,61,10.13
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,25,10.13
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,86,10.13
8.219.126.3,2052,2052,false,SIN,Asia Pacific,Singapore,46,10.13
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,84,10.13
8.222.128.131,8080,8080,false,SIN,Asia Pacific,Singapore,17,10.13
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,6,10.12
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,41,10.12
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,14,10.12
8.219.140.63,8443,8443,true,SIN,Asia Pacific,Singapore,82,10.12
8.219.1.92,2087,2087,true,SIN,Asia Pacific,Singapore,38,10.12
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,73,10.12
8.219.228.193,2087,2087,true,SIN,Asia Pacific,Singapore,146,10.12
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,11,10.11
8.219.159.232,2083,2083,true,SIN,Asia Pacific,Singapore,119,10.11
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,5,10.10
8.218.110.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,98,10.10
47.236.11.84,443,443,true,SIN,Asia Pacific,Singapore,58,10.10
8.219.198.139,2086,2086,false,SIN,Asia Pacific,Singapore,13,10.09
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,90,10.09
8.222.209.223,8080,8080,false,SIN,Asia Pacific,Singapore,3,10.09
8.219.60.68,443,443,true,SIN,Asia Pacific,Singapore,50,10.08
8.219.122.55,2087,2087,true,SIN,Asia Pacific,Singapore,94,10.08
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,32,10.08
8.219.122.96,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.08
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,114,10.07
8.219.104.242,8443,8443,true,SIN,Asia Pacific,Singapore,83,10.07
8.219.242.208,2086,2086,false,SIN,Asia Pacific,Singapore,13,10.06
8.219.174.142,443,443,true,SIN,Asia Pacific,Singapore,81,10.06
8.219.147.58,2086,2086,false,SIN,Asia Pacific,Singapore,10,10.06
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,10.06
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,130,10.06
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,97,10.05
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,7,10.05
8.219.126.3,2052,2052,false,SIN,Asia Pacific,Singapore,21,10.05
8.219.110.88,2095,2095,false,SIN,Asia Pacific,Singapore,8,10.05
8.219.67.133,2052,2052,false,SIN,Asia Pacific,Singapore,6,10.05
8.222.221.86,2053,2053,true,SIN,Asia Pacific,Singapore,90,10.05
8.219.159.232,80,80,false,SIN,Asia Pacific,Singapore,11,10.04
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,14,10.04
8.219.174.213,443,443,true,SIN,Asia Pacific,Singapore,131,10.03
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,74,10.03
8.218.136.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,10.03
8.219.137.50,8080,8080,false,SIN,Asia Pacific,Singapore,3,10.03
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,11,10.03
8.222.221.109,2095,2095,false,SIN,Asia Pacific,Singapore,12,10.02
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,4,10.02
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,10.02
8.219.167.65,2095,2095,false,SIN,Asia Pacific,Singapore,41,10.02
8.219.60.54,443,443,true,SIN,Asia Pacific,Singapore,49,10.02
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,101,10.02
47.254.66.75,443,443,true,SJC,North America,San Jose,173,10.02
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,52,10.02
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,21,10.01
8.219.73.188,8880,8880,false,SIN,Asia Pacific,Singapore,5,10.01
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,48,10.01
8.222.197.251,2086,2086,false,SIN,Asia Pacific,Singapore,5,10.01
8.219.61.52,8880,8880,false,SIN,Asia Pacific,Singapore,16,10.01
8.219.86.200,2053,2053,true,SIN,Asia Pacific,Singapore,124,10.00
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,3,10.00
47.245.107.174,8880,8880,false,SIN,Asia Pacific,Singapore,8,10.00
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.99
8.222.253.235,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.99
8.222.215.228,8443,8443,true,SIN,Asia Pacific,Singapore,100,9.99
8.222.236.229,8880,8880,false,SIN,Asia Pacific,Singapore,7,9.99
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.99
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,9.99
47.236.104.98,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.98
8.222.252.150,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.98
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,16,9.98
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,114,9.97
8.217.250.5,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,9.97
8.222.184.198,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.97
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,31,9.96
8.219.201.174,2053,2053,true,SIN,Asia Pacific,Singapore,83,9.95
8.219.82.35,2087,2087,true,SIN,Asia Pacific,Singapore,125,9.95
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.95
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.95
8.219.245.187,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.94
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,36,9.94
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,5,9.94
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.93
47.236.169.164,2087,2087,true,SIN,Asia Pacific,Singapore,132,9.93
8.219.140.63,8443,8443,true,SIN,Asia Pacific,Singapore,83,9.93
8.219.247.203,2087,2087,true,SIN,Asia Pacific,Singapore,36,9.93
47.236.121.7,2096,2096,true,SIN,Asia Pacific,Singapore,52,9.93
8.219.247.203,2095,2095,false,SIN,Asia Pacific,Singapore,35,9.93
8.222.193.65,2083,2083,true,SIN,Asia Pacific,Singapore,11,9.93
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,9.93
8.218.181.189,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,9.93
47.236.150.13,2083,2083,true,SIN,Asia Pacific,Singapore,64,9.92
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,61,9.92
8.219.100.168,2087,2087,true,SIN,Asia Pacific,Singapore,69,9.90
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.90
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,78,9.90
8.219.60.68,2083,2083,true,SIN,Asia Pacific,Singapore,32,9.89
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,22,9.89
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,13,9.89
8.218.243.95,2053,2053,true,HKG,Asia Pacific,Hong Kong,103,9.89
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,9.88
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.88
47.245.93.74,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.88
8.219.83.201,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.88
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,3,9.88
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,87,9.87
8.219.114.201,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.87
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,59,9.87
8.219.137.50,8443,8443,true,SIN,Asia Pacific,Singapore,81,9.87
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,9.87
8.222.211.16,2053,2053,true,SIN,Asia Pacific,Singapore,145,9.87
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.86
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.86
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,147,9.86
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.85
8.219.99.8,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.85
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,162,9.85
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.84
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.84
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,9.84
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,9.84
8.219.145.245,2083,2083,true,SIN,Asia Pacific,Singapore,52,9.84
8.222.197.251,2096,2096,true,SIN,Asia Pacific,Singapore,81,9.83
8.219.206.53,80,80,false,SIN,Asia Pacific,Singapore,12,9.83
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,25,9.83
8.218.85.128,443,443,true,HKG,Asia Pacific,Hong Kong,65,9.83
8.222.180.86,8880,8880,false,SIN,Asia Pacific,Singapore,2,9.83
8.218.105.223,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,9.82
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,9.82
8.218.243.95,80,80,false,HKG,Asia Pacific,Hong Kong,64,9.82
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.82
8.217.147.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,9.82
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,55,9.81
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.81
8.222.150.197,2083,2083,true,SIN,Asia Pacific,Singapore,67,9.81
8.222.254.91,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.80
8.218.149.193,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,9.79
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,2,9.79
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,13,9.79
8.218.158.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,9.78
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,124,9.78
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.77
47.236.169.15,2087,2087,true,SIN,Asia Pacific,Singapore,66,9.77
47.245.114.163,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.77
8.222.160.176,2083,2083,true,SIN,Asia Pacific,Singapore,53,9.75
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,9.75
8.219.78.1,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.74
8.219.13.143,2096,2096,true,SIN,Asia Pacific,Singapore,283,9.74
47.236.7.106,2096,2096,true,SIN,Asia Pacific,Singapore,86,9.74
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,61,9.73
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.73
8.219.215.214,2083,2083,true,SIN,Asia Pacific,Singapore,99,9.73
8.222.222.64,2053,2053,true,SIN,Asia Pacific,Singapore,114,9.72
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.72
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,9.72
47.243.107.148,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,9.71
8.219.104.242,2087,2087,true,SIN,Asia Pacific,Singapore,80,9.71
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.71
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.71
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,78,9.71
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,58,9.70
8.219.222.8,2087,2087,true,SIN,Asia Pacific,Singapore,155,9.70
8.219.248.47,2096,2096,true,SIN,Asia Pacific,Singapore,98,9.70
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,87,9.68
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.68
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.67
47.74.7.51,2053,2053,true,NRT,Asia Pacific,Tokyo,74,9.66
8.219.111.147,2096,2096,true,SIN,Asia Pacific,Singapore,88,9.66
8.219.106.15,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.66
8.217.239.116,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,9.66
8.219.84.102,2083,2083,true,SIN,Asia Pacific,Singapore,74,9.66
8.219.137.50,2083,2083,true,SIN,Asia Pacific,Singapore,62,9.64
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.64
8.222.221.90,2053,2053,true,SIN,Asia Pacific,Singapore,121,9.64
8.219.167.65,2052,2052,false,SIN,Asia Pacific,Singapore,131,9.64
8.222.138.164,2086,2086,false,SIN,Asia Pacific,Singapore,235,9.64
8.219.98.13,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.64
8.219.103.126,2083,2083,true,SIN,Asia Pacific,Singapore,89,9.63
8.219.163.195,8443,8443,true,SIN,Asia Pacific,Singapore,152,9.62
8.219.97.179,2087,2087,true,SIN,Asia Pacific,Singapore,53,9.62
8.219.6.157,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.62
8.219.106.15,2053,2053,true,SIN,Asia Pacific,Singapore,71,9.62
8.219.178.101,2083,2083,true,SIN,Asia Pacific,Singapore,60,9.62
8.219.152.195,2053,2053,true,SIN,Asia Pacific,Singapore,54,9.60
8.219.86.200,2083,2083,true,SIN,Asia Pacific,Singapore,91,9.60
8.217.251.62,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,9.59
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,31,9.58
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,4,9.58
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,9.58
8.222.180.242,2096,2096,true,SIN,Asia Pacific,Singapore,75,9.57
8.219.163.195,2087,2087,true,SIN,Asia Pacific,Singapore,80,9.57
8.219.238.145,8880,8880,false,SIN,Asia Pacific,Singapore,13,9.57
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.57
8.219.73.21,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.56
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.56
8.219.198.34,443,443,true,SIN,Asia Pacific,Singapore,59,9.56
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,9.55
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.55
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,42,9.55
8.219.4.122,2096,2096,true,SIN,Asia Pacific,Singapore,39,9.55
8.219.167.65,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.55
8.219.6.157,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.54
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,9.54
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,9.54
8.219.103.57,8443,8443,true,SIN,Asia Pacific,Singapore,60,9.54
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,9.53
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,9.53
8.222.180.242,2087,2087,true,SIN,Asia Pacific,Singapore,94,9.53
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.53
8.222.255.15,443,443,true,SIN,Asia Pacific,Singapore,84,9.52
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.52
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,9.52
8.218.158.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,9.52
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,3,9.51
8.219.122.96,2096,2096,true,SIN,Asia Pacific,Singapore,136,9.51
8.222.212.172,2096,2096,true,SIN,Asia Pacific,Singapore,55,9.50
8.219.100.155,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.49
47.236.202.91,2096,2096,true,SIN,Asia Pacific,Singapore,64,9.49
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.49
8.219.170.180,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.49
8.218.149.193,8443,8443,true,HKG,Asia Pacific,Hong Kong,35,9.49
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,9.48
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,45,9.48
8.219.142.229,2087,2087,true,SIN,Asia Pacific,Singapore,154,9.48
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,30,9.48
8.222.180.242,8880,8880,false,SIN,Asia Pacific,Singapore,14,9.47
8.219.110.88,8443,8443,true,SIN,Asia Pacific,Singapore,100,9.47
8.219.152.195,2083,2083,true,SIN,Asia Pacific,Singapore,99,9.47
8.219.100.155,80,80,false,SIN,Asia Pacific,Singapore,9,9.47
47.236.165.25,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.46
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,80,9.46
8.210.174.156,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,9.46
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,100,9.46
8.219.13.143,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.46
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,3,9.46
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,9.46
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,8,9.46
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,33,9.45
8.222.198.105,80,80,false,SIN,Asia Pacific,Singapore,4,9.45
47.251.74.226,443,443,true,LAX,North America,Los Angeles,209,9.45
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.45
8.218.126.53,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,9.45
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.45
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,9.45
8.219.104.242,2083,2083,true,SIN,Asia Pacific,Singapore,46,9.44
8.219.84.102,80,80,false,SIN,Asia Pacific,Singapore,20,9.44
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,146,9.44
8.219.100.155,2082,2082,false,SIN,Asia Pacific,Singapore,9,9.43
8.219.61.52,80,80,false,SIN,Asia Pacific,Singapore,16,9.43
8.219.159.232,8443,8443,true,SIN,Asia Pacific,Singapore,43,9.43
8.222.211.16,8080,8080,false,SIN,Asia Pacific,Singapore,24,9.43
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,139,9.42
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,23,9.42
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,20,9.42
8.219.106.156,2053,2053,true,SIN,Asia Pacific,Singapore,82,9.42
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,74,9.41
8.218.127.249,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,9.41
47.236.11.84,8880,8880,false,SIN,Asia Pacific,Singapore,21,9.41
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,89,9.41
8.219.170.180,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.41
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,29,9.41
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,74,9.40
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,42,9.40
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,9.40
8.219.113.232,2087,2087,true,SIN,Asia Pacific,Singapore,45,9.40
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,45,9.40
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.40
47.243.183.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,9.40
8.218.174.118,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,9.40
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.39
8.219.141.174,8443,8443,true,SIN,Asia Pacific,Singapore,72,9.39
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.39
47.74.43.95,80,80,false,NRT,Asia Pacific,Tokyo,70,9.39
47.236.116.26,443,443,true,SIN,Asia Pacific,Singapore,80,9.39
8.222.213.221,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.38
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,95,9.38
8.219.228.157,80,80,false,SIN,Asia Pacific,Singapore,34,9.38
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,88,9.37
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.36
8.217.167.88,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,9.36
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.36
8.219.74.35,2086,2086,false,SIN,Asia Pacific,Singapore,25,9.35
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,95,9.34
8.219.140.63,2096,2096,true,SIN,Asia Pacific,Singapore,117,9.34
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,63,9.34
8.219.186.189,80,80,false,SIN,Asia Pacific,Singapore,9,9.33
8.219.124.227,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.33
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,20,9.33
8.222.134.170,2087,2087,true,SIN,Asia Pacific,Singapore,38,9.33
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,9.32
8.219.100.155,2086,2086,false,SIN,Asia Pacific,Singapore,18,9.32
47.236.87.246,2053,2053,true,SIN,Asia Pacific,Singapore,72,9.32
8.222.193.65,2052,2052,false,SIN,Asia Pacific,Singapore,6,9.32
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,26,9.31
8.222.223.34,2096,2096,true,SIN,Asia Pacific,Singapore,118,9.30
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,76,9.30
8.219.104.242,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.29
8.219.106.15,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.29
8.219.84.214,8443,8443,true,SIN,Asia Pacific,Singapore,148,9.29
8.219.107.135,2083,2083,true,SIN,Asia Pacific,Singapore,120,9.29
8.219.101.138,2053,2053,true,SIN,Asia Pacific,Singapore,81,9.28
8.219.106.15,443,443,true,SIN,Asia Pacific,Singapore,84,9.27
8.222.253.235,80,80,false,SIN,Asia Pacific,Singapore,9,9.27
8.219.156.148,2086,2086,false,SIN,Asia Pacific,Singapore,14,9.27
8.219.251.81,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.26
8.219.61.52,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.26
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,102,9.25
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,22,9.25
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,59,9.24
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,59,9.24
8.219.100.168,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.24
8.218.158.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,9.23
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,77,9.23
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.22
8.219.40.255,2087,2087,true,SIN,Asia Pacific,Singapore,108,9.22
8.219.106.15,2087,2087,true,SIN,Asia Pacific,Singapore,68,9.22
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,22,9.21
8.219.200.145,2096,2096,true,SIN,Asia Pacific,Singapore,154,9.21
8.219.102.252,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.21
